,Months,Year,Fatal (Y/N),Type,Country,Area,Cat_shark
4948,7,1924,N,Unprovoked,USA,South Carolina,Mako Shark
4949,7,1924,N,Provoked,ENGLAND,Dorset,Other
4950,7,1924,N,Boating,USA,California,
4951,6,1924,N,Provoked,USA,Florida,
4952,4,1924,Y,Unprovoked,AUSTRALIA,New South Wales,
4953,4,1924,N,Unprovoked,PANAMA,150 miles offshore,
4954,4,1924,N,Invalid,AUSTRALIA,Western Australia,
4964,11,1923,Y,Unprovoked,AUSTRALIA,Western Australia,
4965,11,1923,Y,Invalid,AUSTRALIA,New South Wales,
4966,10,1923,Y,Invalid,AUSTRALIA,New South Wales,
4967,10,1923,N,Boating,AUSTRALIA,New South Wales,Other
4968,10,1923,N,Unprovoked,AUSTRALIA,Torres Strait,
4970,7,1923,N,Unprovoked,AUSTRALIA,Queensland,
4971,6,1923,Y,Boating,AUSTRALIA,New South Wales,
4972,6,1923,N,Boating,MEXICO,Vera Cruz,
4973,5,1923,N,Unprovoked,AUSTRALIA,Western Australia,
4974,5,1923,Y,Unprovoked,AUSTRALIA,Queensland,
4975,3,1923,N,Unprovoked,AUSTRALIA,Queensland,
4976,2,1923,N,Unprovoked,USA,Puerto Rico,
4977,1,1923,,Invalid,AUSTRALIA,Western Australia,
4978,1,1923,Y,Unprovoked,AUSTRALIA,Western Australia,
4979,1,1923,Y,Invalid,CUBA,Caribbean Sea,Other
4987,10,1922,,Invalid,AUSTRALIA,New South Wales,
4991,7,1922,N,Unprovoked,USA,Florida,
4992,6,1922,Y,Unprovoked,USA,Florida,Other
4996,3,1922,N,Unprovoked,JAMAICA,Kingston Parish,
4997,3,1922,Y,Unprovoked,JAMAICA,Kingston Parish,Other
4998,3,1922,Y,Unprovoked,AUSTRALIA,New South Wales,White Shark
4999,2,1922,Y,Invalid,AUSTRALIA,New South Wales,
5000,2,1922,Y,Unprovoked,AUSTRALIA,New South Wales,White Shark
5006,11,1921,Y,Unprovoked,AUSTRALIA,Queensland,
5007,11,1921,N,Unprovoked,AUSTRALIA,Queensland,
5008,11,1921,Y,Unprovoked,FIJI,Viti Levu Island,
5011,9,1921,N,Provoked,ENGLAND,Dorset,Blue Shark
5014,1,1921,,Invalid,PHILIPPINES,"Cavite Province, Luzon",
5031,12,1919,N,Unprovoked,AUSTRALIA,Queensland,
5032,12,1919,Y,Unprovoked,AUSTRALIA,New South Wales,
5033,11,1919,N,Unprovoked,AUSTRALIA,Northern Territory,
5034,9,1919,Y,Unprovoked,COSTA RICA,Turtle Bogue,
5035,8,1919,N,Unprovoked,USA,Florida,
5036,5,1919,N,Unprovoked,USA,South Carolina,
5037,4,1919,Y,Unprovoked,USA,Florida,Other
5038,3,1919,,Invalid,AUSTRALIA,New South Wales,
5039,1,1919,N,Unprovoked,AUSTRALIA,New South Wales,Other
5040,1,1919,N,Unprovoked,NEW ZEALAND,South Island,
5041,1,1919,Y,Unprovoked,AUSTRALIA,New South Wales,Other
5042,1,1919,Y,Unprovoked,AUSTRALIA,Queensland,
5045,11,1918,Y,Unprovoked,USA,Hawaii,
5046,11,1918,Y,Sea Disaster,SAN DOMINGO,60 miles north of San Domingo in the West Indies,Tiger Shark
5047,9,1918,Y,Unprovoked,AUSTRALIA,Queensland,
5048,3,1918,N,Unprovoked,AUSTRALIA,New South Wales,Other
5050,12,1917,N,Unprovoked,AUSTRALIA,Western Australia,
5051,11,1917,Y,Unprovoked,MOZAMBIQUE,Maputo Province,
5052,9,1917,N,Unprovoked,USA,New Jersey,
5053,9,1917,N,Provoked,USA,Hawaii,Other
5054,9,1917,Y,Unprovoked,PANAMA,Colon,
5055,7,1917,Y,Unprovoked,USA,Florida,
5056,7,1917,Y,Sea Disaster,IRELAND,Off Ireland,
5057,6,1917,N,Unprovoked,USA,South Carolina,
5058,5,1917,Y,Unprovoked,PHILIPPINES,Luzon Island,
5059,5,1917,N,Unprovoked,KUWAIT,,
5061,12,1916,N,Unprovoked,AUSTRALIA,Queensland,
5062,12,1916,Y,Unprovoked,AUSTRALIA,New South Wales,
5063,12,1916,N,Unprovoked,AUSTRALIA,New South Wales,
5064,11,1916,N,Provoked,PANAMA,,
5065,11,1916,Y,Unprovoked,AUSTRALIA,Queensland,
5066,11,1916,Y,Unprovoked,AUSTRALIA,Queensland,
5067,10,1916,Y,Provoked,USA,Florida,
5068,8,1916,N,Unprovoked,USA,Louisiana,
5069,7,1916,N,Unprovoked,USA,North Carolina,
5070,7,1916,N,Invalid,USA,New York,
5071,7,1916,N,Unprovoked,USA,New York,
5072,7,1916,N,Unprovoked,USA,New Jersey,
5073,7,1916,Y,Unprovoked,USA,New Jersey,Other
5074,7,1916,Y,Unprovoked,USA,New Jersey,
5075,7,1916,Y,Sea Disaster,BAHAMAS,,
5076,7,1916,N,Unprovoked,SPAIN,Gran Canaria,
5077,7,1916,N,Unprovoked,PHILIPPINES,Luzon Island,
5078,7,1916,Y,Unprovoked,USA,New Jersey,White Shark
5079,7,1916,Y,Unprovoked,USA,New Jersey,White Shark
5080,6,1916,N,Unprovoked,USA,New Jersey,
5081,6,1916,Y,Unprovoked,ATLANTIC OCEAN,,
5082,6,1916,N,Provoked,USA,Florida,
5083,4,1916,Y,Unprovoked,AUSTRALIA,New South Wales,
5084,4,1916,Y,Unprovoked,AUSTRALIA,Victoria,
5086,12,1915,N,Unprovoked,AUSTRALIA,Torres Strait,
5087,11,1915,N,Unprovoked,AUSTRALIA,Queensland,
5088,11,1915,N,Unprovoked,AUSTRALIA,New South Wales,
5089,8,1915,N,Unprovoked,USA,Florida,
5090,7,1915,Y,Unprovoked,MEXICO,Tamaulipas,
5091,7,1915,Y,Unprovoked,MEXICO,,
5092,5,1915,Y,Invalid,EGYPT,,
5093,3,1915,N,Unprovoked,AUSTRALIA,Torres Strait,Other
5094,2,1915,N,Unprovoked,AUSTRALIA,Queensland,
5095,1,1915,Y,Invalid,NEW ZEALAND,North Island,
5096,1,1915,Y,Unprovoked,AUSTRALIA,New South Wales,
5098,12,1914,N,Unprovoked,AUSTRALIA,Queensland,
5099,10,1914,N,Sea Disaster,SAMOA,Apolima Strait,
5100,9,1914,Y,Unprovoked,JAMAICA,Kingston Parish,Other
5101,9,1914,Y,Unprovoked,USA,Louisiana,
5102,7,1914,N,Unprovoked,CROATIA,Zadar County,Other
5103,7,1914,N,Provoked,USA,Louisiana,
5104,7,1914,N,Unprovoked,CROATIA, Primorje-Gorski Kotar County,Other
5105,6,1914,N,Boating,MONTENEGRO,Adriatic Sea,
5106,6,1914,Y,Unprovoked,AUSTRALIA,Victoria,
5109,3,1914,Y,Invalid,USA,Florida,
5110,3,1914,Y,Unprovoked,USA,Hawaii,
5111,2,1914,N,Unprovoked,AUSTRALIA,South Australia,Tiger Shark
5112,2,1914,N,Unprovoked,AUSTRALIA,New South Wales,
5115,12,1913,N,Provoked,USA,Florida,Other
5116,11,1913,Y,Unprovoked,NIGERIA,Lagos ,
5117,11,1913,N,Unprovoked,AUSTRALIA,Queensland,
5118,9,1913,N,Unprovoked,USA,Florida,
5119,9,1913,N,Provoked,CROATIA,Istria County,Other
5120,8,1913,,Invalid,USA,New Jersey,
5121,8,1913,,Invalid,USA,New Jersey,
5122,8,1913,Y,Invalid,ITALY,Trieste,
5123,7,1913,Y,Unprovoked,USA,South Carolina,
5124,5,1913,N,Provoked,USA,Florida,
5125,5,1913,N,Provoked,AUSTRALIA,New South Wales,
5126,3,1913,N,Unprovoked,SAMOA,Upolu Island,
5127,1,1913,N,Unprovoked,AUSTRALIA,Torres Strait,Tiger Shark
5131,8,1912,Y,Unprovoked,USA,Georgia,
5144,11,1911,Y,Invalid,USA,Florida,
5145,10,1911,Y,Unprovoked,USA,South Carolina,
5146,10,1911,N,Unprovoked,AUSTRALIA,Queensland,
5147,9,1911,Y,Unprovoked,USA,Texas,
5148,9,1911,Y,Unprovoked,USA,Florida,
5149,9,1911,N,Unprovoked,USA,Florida,
5150,7,1911,Y,Unprovoked,SPAIN,Málaga ,
5151,7,1911,N,Provoked,USA,Delaware,
5152,5,1911,Y,Unprovoked,SOUTH AFRICA,Western Cape Province,
5153,5,1911,N,Provoked,USA,Texas,Other
5154,5,1911,Y,Unprovoked,SOUTH AFRICA,Western Cape Province,
5155,4,1911,N,Boating,NEW ZEALAND,Chatham Islands,
5156,3,1911,Y,Unprovoked,AUSTRALIA,Torres Strait,
5157,1,1911,N,Sea Disaster,AUSTRALIA,Western Australia,
5160,12,1910,Y,Invalid,CROATIA, Primorje-Gorski Kotar County,
5161,12,1910,Y,Sea Disaster,AUSTRALIA,Western Australia,
5162,11,1910,N,Provoked,NORTH ATLANTIC OCEAN,Georges Bank,Other
5163,11,1910,N,Unprovoked,AUSTRALIA,Queensland,Blue Shark
5164,6,1910,N,Unprovoked,MEXICO,,
5165,6,1910,Y,Sea Disaster,MOZAMBIQUE,Zambesi River,
5166,5,1910,N,Invalid,USA,Alabama,
5167,3,1910,Y,Unprovoked,PANAMA,Colón Province,
5168,3,1910,N,Unprovoked,NEW ZEALAND,North Island,Other
5169,3,1910,N,Invalid,USA,Hawaii,
5170,2,1910,N,Unprovoked,AUSTRALIA,Western Australia,Other
5174,11,1909,N,Unprovoked,USA,Florida,
5175,12,1909,Y,Unprovoked,AUSTRALIA,New South Wales,
5176,12,1909,N,Provoked,AUSTRALIA,New South Wales,Other
5177,11,1909,Y,Sea Disaster,INDONESIA,30 nm from Singapore,
5178,9,1909,N,Provoked,USA,Delaware,Other
5180,7,1909,N,Unprovoked,USA,New York,
5181,7,1909,N,Unprovoked,USA,Florida,
5182,6,1909,Y,Unprovoked,MEXICO,Guerrero,
5183,6,1909,Y,Unprovoked,SOUTH AFRICA,Western Cape Province,Other
5184,6,1909,Y,Sea Disaster,AUSTRALIA,Queensland,
5185,4,1909,N,Provoked,SPAIN,Andalucia,
5186,4,1909,Y,Invalid,USA,Hawaii,
5187,4,1909,Y,Unprovoked,TUNISIA,Sfax,
5188,3,1909,Y,Sea Disaster,SOUTH AFRICA,South Atlantic Ocean,
5189,1,1909,Y,Invalid,,,
5190,1,1909,Y,Invalid,ITALY,Sicily,
5192,12,1908,Y,Unprovoked,SOUTH AFRICA,Western Cape Province,
5193,12,1908,Y,Unprovoked,MEXICO,Quintana Roo,
5197,7,1908,Y,Invalid,SPAIN,Canary Islands,
5198,7,1908,Y,Unprovoked,CROATIA,Adriatic Sea,White Shark
5199,6,1908,Y,Unprovoked,EGYPT,Gulf of Suez,
5200,6,1908,Y,Sea Disaster,USA,Georgia,
5201,6,1908,Y,Sea Disaster,PAPUA NEW GUINEA,New Britain,Other
5202,5,1908,Y,Sea Disaster,INDONESIA,Java,
5203,5,1908,Y,Invalid,USA,Florida,
5206,10,1907,Y,Unprovoked,AUSTRALIA,Torres Strait,
5207,10,1907,N,Unprovoked,CHINA,Hong Kong,
5208,10,1907,Y,Unprovoked,CHINA,Hong Kong,
5209,10,1907,N,Unprovoked,AUSTRALIA,New South Wales,
5210,10,1907,N,Invalid,HAITI,Tiburon Peninsula,
5211,10,1907,N,Unprovoked,USA,Hawaii,
5212,9,1907,N,Invalid,ENGLAND,English Channel,
5213,9,1907,Y,Unprovoked,CROATIA," Split-Dalmatia Count,",
5217,7,1907,Y,Unprovoked,CROATIA," Split-Dalmatia Count,",
5218,7,1907,Y,Invalid,AUSTRALIA,Queensland,
5219,7,1907,N,Unprovoked,USA,South Carolina,Other
5221,3,1907,Y,Unprovoked,USA,Florida,
5222,3,1907,Y,Unprovoked,MALTA,Harare Province,White Shark
5223,2,1907,N,Unprovoked,PHILIPPINES,Luzon Island,
5224,2,1907,Y,Unprovoked,NEW ZEALAND,South Island,
5225,2,1907,Y,Unprovoked,AUSTRALIA,Queensland,
5228,11,1906,N,Unprovoked,JAMAICA,Westmoreland Parish,
5229,10,1906,N,Unprovoked,USA,Hawaii,
5230,10,1906,Y,Unprovoked,USA,Hawaii,
5231,10,1906,N,Unprovoked,USA,Hawaii,
5232,10,1906,Y,Unprovoked,USA,Hawaii,
5239,7,1906,Y,Unprovoked,USA,Mississippi,Other
5240,7,1906,Y,Invalid,MOZAMBIQUE,Maputo Province,
5246,2,1906,Y,Invalid,NEW ZEALAND,North Island,
5251,11,1905,Y,Invalid,MEDITERRANEAN SEA?,,
5252,9,1905,Y,Unprovoked,AUSTRALIA,New South Wales,
5255,7,1905,Y,Unprovoked,USA,North Carolina,
5256,7,1905,Y,Invalid,ITALY,,
5257,7,1905,Y,Unprovoked,USA,North Carolina,
5258,5,1905,N,Unprovoked,USA,Florida,
5260,3,1905,N,Unprovoked,AUSTRALIA,New South Wales,Other
5261,3,1905,Y,Invalid,AUSTRALIA,Tasmania,
5263,1,1905,Y,Invalid,AUSTRALIA,Victoria,
5278,10,1903,Y,Unprovoked,CUBA,Havana Province,
5279,9,1903,N,Unprovoked,USA,New Jersey,Other
5280,7,1903,N,Unprovoked,FALKLAND ISLANDS,,
5281,6,1903,Y,Unprovoked,AUSTRALIA,New South Wales,
5282,5,1903,Y,Unprovoked,MEXICO,Veracruz,
5283,3,1903,Y,Unprovoked,AUSTRALIA,New South Wales,
5284,3,1903,Y,Unprovoked,AUSTRALIA,Queensland,
5285,1,1903,Y,Unprovoked,AUSTRALIA,New South Wales,Bull Shark
5288,12,1902,Y,Unprovoked,NICARAGUA,Rio San Juan,
5289,11,1902,Y,Unprovoked,AUSTRALIA,New South Wales,
5290,11,1902,N,Unprovoked,USA,Texas,
5291,8,1902,Y,Unprovoked,ITALY,Calabria,
5292,8,1902,N,Boating,CROATIA,Istria County,
5293,8,1902,Y,Unprovoked,USA,Hawaii,
5294,7,1902,N,Provoked,ITALY,Liguria,
5295,7,1902,N,Provoked,USA,New Jersey,
5296,6,1902,N,Unprovoked,PHILIPPINES,Zamboanga del Sur Province,
5297,6,1902,N,Unprovoked,EGYPT,Mediterranean Sea,
5298,4,1902,Y,Invalid,SOUTH AFRICA,Eastern Cape Province,
5299,2,1902,N,Provoked,NEW ZEALAND,North Island,
5303,12,1901,N,Unprovoked,AUSTRALIA,Queensland,
5304,10,1901,N,Unprovoked,PHILIPPINES,Zamboanga del Sur Province,
5305,9,1901,Y,Unprovoked,CYPRUS,Southern Cyprus,Other
5306,7,1901,Y,Unprovoked,SOUTH AFRICA,Western Cape Province,White Shark
5307,7,1901,,Invalid,ITALY,Syracuse,
5308,6,1901,,Invalid,YEMEN ,Aden,
5309,6,1901,N,Unprovoked,PHILIPPINES,Western Viscayas,
5310,1,1901,Y,Unprovoked,AUSTRALIA,Queensland,
5312,12,1900,Y,Unprovoked,AUSTRALIA,New South Wales,
5313,11,1900,Y,Unprovoked,SOUTH AFRICA,Western Cape Province,
5314,10,1900,Y,Invalid,SOUTH AFRICA,Western Cape Province,
5315,9,1900,N,Unprovoked,AUSTRALIA,Queensland,
5316,9,1900,,Unprovoked,USA,Rhode Island,Other
5317,9,1900,N,Unprovoked,USA,Hawaii,
5318,8,1900,N,Unprovoked,USA,North Carolina,
5319,7,1900,Y,Unprovoked,CROATIA, Primorje-Gorski Kotar County,
5320,7,1900,Y,Invalid,USA,Hawaii,
5321,7,1900,N,Provoked,USA,Connecticut,
5325,12,1899,N,Unprovoked,AUSTRALIA,Queensland,
5326,11,1899,Y,Sea Disaster,PHILIPPINES,Mindoro Occidental,
5327,10,1899,N,Unprovoked,LIBYA,Mediterranean Sea,
5328,10,1899,Y,Unprovoked,LIBYA,Mediterranean Sea,
5329,9,1899,Y,Unprovoked,MEXICO,Tamaulipas,
5330,8,1899,Y,Provoked,USA,California,Other
5331,8,1899,Y,Unprovoked,USA,Florida,Other
5332,8,1899,N,Unprovoked,EGYPT ,Mediterranean Sea,
5333,8,1899,N,Unprovoked,EGYPT ,Mediterranean Sea,
5334,8,1899,N,Unprovoked,EGYPT,Mediterranean Sea,
5335,7,1899,Y,Unprovoked,BAHAMAS,,
5336,6,1899,N,Provoked,ITALY,Calabria,Other
5337,6,1899,Y,Invalid,NEW ZEALAND,North Island,
5338,5,1899,Y,Invalid,PHILIPPINES,Negros ,
5339,5,1899,Y,Unprovoked,ITALY,Imperia Province,
5340,1,1899,Y,Invalid,AUSTRALIA,New South Wales,
5344,12,1898,Y,Unprovoked,AUSTRALIA,Queensland,
5345,10,1898,Y,Unprovoked,USA,Hawaii,
5346,9,1898,N,Unprovoked,,,
5347,9,1898,N,Unprovoked,,,
5348,8,1898,N,Unprovoked,USA,New York,
5349,7,1898,Y,Invalid,AUSTRALIA,New South Wales,
5350,7,1898,Y,Unprovoked,YEMEN ,Aden,
5351,7,1898,Y,Unprovoked,YEMEN ,Aden,
5352,7,1898,Y,Unprovoked,CUBA,Santiago de Cuba Province,
5353,6,1898,Y,Unprovoked,NEW CALEDONIA,South Province,
5363,12,1897,N,Provoked,USA,East coast,
5364,10,1897,N,Invalid,MEXICO,Vera Cruz,Other
5365,10,1897,Y,Unprovoked,MARSHALL ISLANDS,Ratak ,Other
5366,9,1897,N,Provoked,USA,Rhode Island,Other
5367,9,1897,N,Unprovoked,USA,South Carolina,
5368,7,1897,Y,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,
5370,3,1897,Y,Unprovoked,,Mediterranean Sea,
5371,3,1897,Y,Unprovoked,USA,Massachusetts,
5374,12,1896,N,Boating,AUSTRALIA,Victoria,Other
5375,12,1896,Y,Unprovoked,NEW ZEALAND,North Island,
5376,12,1896,Y,Unprovoked,NEW ZEALAND,South Island,
5377,11,1896,Y,Unprovoked,AUSTRALIA,Western Australia,
5378,11,1896,Y,Unprovoked,AUSTRALIA,Western Australia,
5379,9,1896,N,Unprovoked,SRI LANKA,,
5385,12,1895,Y,Unprovoked,AUSTRALIA,New South Wales,
5386,11,1895,N,Unprovoked,BARBADOS,St Michael Parish,
5387,11,1895,Y,Unprovoked,AUSTRALIA,New South Wales,
5388,9,1895,Y,Sea Disaster,CUBA,Havana Province,
5389,9,1895,Y,Unprovoked,YEMEN ,Aden,
5390,9,1895,N,Provoked,USA,North Carolina,Other
5393,7,1895,Y,Unprovoked,JAPAN,,
5394,6,1895,N,Unprovoked,,,
5395,6,1895,Y,Unprovoked,AUSTRALIA,Western Australia,
5396,5,1895,N,Sea Disaster,BAHAMAS,Bimini Islands,
5397,5,1895,Y,Unprovoked,NEW ZEALAND,South Island,
5398,4,1895,Y,Unprovoked,SOUTH AFRICA,Eastern Cape Province,
5399,4,1895,N,Unprovoked,NEW ZEALAND,South Island,
5400,3,1895,Y,Unprovoked,INDONESIA,Moluccas,
5401,3,1895,N,Unprovoked,AUSTRALIA,Queensland,
5402,2,1895,Y,Unprovoked,AUSTRALIA,New South Wales,
5403,2,1895,Y,Unprovoked,PANAMA,Bocas del Toro,
5405,12,1894,N,Provoked,USA,Florida,Other
5406,11,1894,N,Unprovoked,AUSTRALIA,New South Wales,Other
5407,10,1894,Y,Unprovoked,USA,Alabama,
5413,7,1894,Y,Unprovoked,FRANCE,Provence,Other
5414,6,1894,,Unprovoked,USA,Florida,
5415,6,1894,Y,Unprovoked,SOUTH AFRICA,Western Cape Province,
5416,6,1894,N,Unprovoked,USA,North Carolina,
5417,6,1894,Y,Unprovoked,MEXICO,Bay of Campeche,Other
5418,4,1894,Y,Unprovoked,BURMA,Rangoon,
5419,4,1894,Y,Unprovoked,BURMA,Rangoon,
5422,7,1893,Y,Unprovoked,PHILIPPINES,,
5423,6,1893,Y,Unprovoked,LEBANON,,
5424,6,1893,Y,Unprovoked,NIGERIA,Bayelsa State,
5425,5,1893,Y,Unprovoked,FIJI,,
5426,5,1893,Y,Unprovoked,CUBA,Havana Province,
5427,4,1893,N,Unprovoked,SOUTH ATLANTIC OCEAN,,
5428,4,1893,N,Unprovoked,AUSTRALIA,Queensland,
5429,4,1893,Y,Invalid,AUSTRALIA,Tasmania,
5430,1,1893,Y,Unprovoked,NEW ZEALAND,South Island?,
5431,1,1893,Y,Unprovoked,FRENCH POLYNESIA,,
5433,12,1892,Y,Unprovoked,ATLANTIC OCEAN,,
5437,6,1892,,Invalid,FRANCE,Brittany,
5438,6,1892,Y,Unprovoked,CUBA,Havana Province,
5439,5,1892,N,Unprovoked,NEW ZEALAND,North Island,
5440,4,1892,Y,Unprovoked,BAHAMAS,Out Islands,Other
5446,9,1891,Y,Sea Disaster,KIRIBATI,Line Islands,
5449,6,1891,Y,Invalid,USA,Virginia,
5450,3,1891,Y,Unprovoked,PARAGUAY,,
5451,1,1891,Y,Unprovoked,JAMAICA,Kingston Parish,
5454,10,1890,Y,Unprovoked,ATLANTIC OCEAN,,
5459,6,1890,N,Unprovoked,PERSIAN GULF,,
5460,6,1890,Y,Unprovoked,EGYPT,,
5462,2,1890,Y,Boating,MALTA,Munxar Reef,
5468,11,1889,,Invalid,GREECE,Northern Peloponnese,
5469,11,1889,Y,Unprovoked,AUSTRALIA,Queensland,
5470,11,1889,Y,Invalid,USA,Hawaii,
5472,7,1889,Y,Unprovoked,USA,Florida,
5473,7,1889,N,Unprovoked,USA,Texas,Other
5474,7,1889,Y,Unprovoked,AUSTRALIA,Victoria,
5475,1,1889,N,Provoked,USA,Florida,
5476,1,1889,Y,Unprovoked,SIERRA LEONE,Western Area,
5492,12,1887,Y,Unprovoked,HONDURAS,Cortés,
5493,12,1887,Y,Unprovoked,AUSTRALIA,New South Wales,Other
5494,10,1887,Y,Unprovoked,USA,Florida,
5495,10,1887,Y,Sea Disaster,BAHAMAS,,
5496,9,1887,N,Unprovoked,ITALY,,
5497,9,1887,Y,Invalid,CROATIA, Primorje-Gorski Kotar County,
5498,3,1887,N,Boating,AUSTRALIA,South Australia,Other
5499,2,1887,Y,Unprovoked,NEW ZEALAND,North Island,
5500,2,1887,N,Provoked,SOUTH AFRICA,Western Cape Province,Other
5501,1,1887,Y,Sea Disaster,BRAZIL,Alagoas,
5502,1,1887,Y,Unprovoked,SOUTH AFRICA,Eastern Cape Province,
5504,8,1886,N,Boating,USA, New Jersey,Other
5505,8,1886,N,Provoked,USA,New Jersey,
5506,8,1886,N,Boating,USA,New Jersey,Other
5507,6,1886,Y,Unprovoked,AUSTRALIA,Queensland,
5508,6,1886,Y,Invalid,USA,Hawaii,
5509,5,1886,Y,Unprovoked,NEW CALEDONIA,South Province,
5510,4,1886,N,Unprovoked,AUSTRALIA,Queensland,
5511,4,1886,Y,Invalid,NEW ZEALAND,South Island,
5512,3,1886,N,Invalid,NEW ZEALAND,South Island,
5513,3,1886,Y,Invalid,AUSTRALIA,New South Wales,
5514,2,1886,N,Boating,AUSTRALIA,Victoria,
5519,11,1885,N,Boating,AUSTRALIA,Queensland,Other
5520,11,1885,N,Unprovoked,AUSTRALIA,Western Australia,
5521,8,1885,Y,Unprovoked,ATLANTIC OCEAN,,
5522,7,1885,N,Sea Disaster,USA,Hawaii,
5523,7,1885,N,Sea Disaster,USA,Hawaii,
5524,7,1885,Y,Sea Disaster,USA,Hawaii,
5525,4,1885,Y,Unprovoked,,,
5526,4,1885,N,Unprovoked,NEW ZEALAND,North Island,
5527,3,1885,N,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Other
5528,12,1884,Y,Sea Disaster,AUSTRALIA,South Australia,Other
5529,12,1884,Y,Provoked,FRANCE,Côte d'Azur  ,Other
5530,8,1884,N,Unprovoked,USA,New Jersey,
5531,8,1884,N,Invalid,USA,New York,Other
5534,12,1883,Y,Unprovoked,AUSTRALIA,New South Wales,
5535,9,1883,Y,Unprovoked,AUSTRALIA,Tasmania,
5536,7,1883,N,Provoked,GEORGIA,,Other
5537,2,1883,N,Unprovoked,AUSTRALIA,Northern Territory,
5538,2,1883,Y,Unprovoked,AUSTRALIA,Northern Territory,
5539,1,1883,Y,Unprovoked,AUSTRALIA,New South Wales,
5544,12,1882,N,Provoked,NEW ZEALAND,South Island,Other
5545,11,1882,N,Unprovoked,NEW ZEALAND,North Island,
5546,11,1882,N,Unprovoked,NEW ZEALAND,North Island,
5547,9,1882,N,Unprovoked,JAPAN,,
5551,2,1882,Y,Unprovoked,AUSTRALIA,,
5555,11,1881,N,Invalid,AUSTRALIA,New South Wales,
5556,10,1881,Y,Invalid,USA,Florida,
5557,9,1881,Y,Unprovoked,USA,North Carolina,
5558,8,1881,Y,Unprovoked,,Western Banks,
5559,8,1881,N,Unprovoked,USA,Rhode Island,
5564,11,1880,Y,Unprovoked,AUSTRALIA,Queensland,Bull Shark
5565,10,1880,Y,Sea Disaster,AUSTRALIA,New South Wales,
5566,8,1880,Y,Unprovoked,MOZAMBIQUE,,
5579,12,1879,Y,Unprovoked,INDIA,Andaman Islands,Other
5580,11,1879,N,Unprovoked,AUSTRALIA,New South Wales,
5581,9,1879,N,Provoked,SPAIN,Valencia,Other
5583,7,1879,N,Unprovoked,USA,California,
5584,3,1879,Y,Unprovoked,NEW ZEALAND,North Island,
5585,3,1879,Y,Invalid,AUSTRALIA,New South Wales,
5587,11,1878,N,Unprovoked,AUSTRALIA,New South Wales,Other
5588,10,1878,Y,Unprovoked,INDONESIA,East Java,Other
5589,10,1878,Y,Unprovoked,,,
5595,6,1878,Y,Unprovoked,PHILIPPINES,Misamis Oriental,
5596,3,1878,N,Unprovoked,NEW GUINEA,,
5597,2,1878,Y,Sea Disaster,SOUTH AFRICA,Western Cape Province,
5599,12,1877,Y,Sea Disaster,FIJI,,
5600,12,1877,N,Unprovoked,AUSTRALIA,New South Wales,
5601,12,1877,Y,Unprovoked,AUSTRALIA,New South Wales,
5602,9,1877,N,Unprovoked,AUSTRALIA,New South Wales,Other
5604,4,1877,N,Provoked,AUSTRALIA,Tasmania,Other
5605,4,1877,N,Unprovoked,AUSTRALIA,Victoria,
5606,3,1877,N,Unprovoked,ITALY,Strait of Messina,
5607,3,1877,N,Unprovoked,FIJI,Viti Levu Island,
5609,1,1877,Y,Unprovoked,AUSTRALIA,Victoria,
5610,1,1877,N,Unprovoked,AUSTRALIA,Victoria,Other
5611,1,1877,Y,Invalid,SOUTH AFRICA,KwaZulu-Natal,
5614,6,1876,N,Unprovoked,USA,Georgia,
5615,5,1876,Y,Unprovoked,AUSTRALIA,New South Wales,
5621,11,1875,N,Unprovoked,AUSTRALIA,New South Wales,
5623,3,1875,Y,Unprovoked,NEW ZEALAND,North Island,
5624,1,1875,N,Invalid,AUSTRALIA,Queensland,
5625,11,1874,N,Unprovoked,AUSTRALIA,Queensland,Other
5627,11,1874,N,Boating,CROATIA,Zadar County,
5628,7,1874,N,Boating,FRANCE,,
5629,7,1874,N,Unprovoked,USA,Hawaii,
5630,7,1874,N,Unprovoked,USA,New York,Other
5631,6,1874,Y,Unprovoked,KIRIBATI,Gilbert Islands,
5632,6,1874,N,Unprovoked,,,
5636,7,1873,N,Provoked,USA,Maryland,
5638,1,1873,N,Unprovoked,AUSTRALIA,Queensland,Other
5639,11,1873,N,Unprovoked,CUBA,Havana Province,
5647,12,1871,N,Invalid,AUSTRALIA,New South Wales,
5648,8,1871,N,Unprovoked,USA,Hawaii,
5649,8,1871,N,Provoked,USA,New York,
5650,5,1871,N,Unprovoked,SRI LANKA,Eastern Province,
5651,3,1871,Y,Unprovoked,INDIA,"22ºN, 88ºE",
5655,7,1870,N,Unprovoked,USA,North Carolina,
5656,6,1870,N,Unprovoked,INDIA,"22ºN, 88ºE",
5657,6,1870,N,Unprovoked,INDIA,West Bengal,
5658,5,1870,N,Unprovoked,AUSTRALIA,Queensland,
5659,5,1870,N,Unprovoked,INDIA,"22ºN, 88ºE",
5660,5,1870,N,Unprovoked,INDIA,"22ºN, 88ºE",
5663,4,1869,N,Unprovoked,AUSTRALIA,South Australia,Tiger Shark
5664,4,1869,Y,Invalid,,,
5665,9,1868,Y,Unprovoked,ITALY,Adriatic Sea,White Shark
5666,5,1868,Y,Unprovoked,INDIA,Hoogly River,Other
